BuqueId,Nombre,IMO,MMSI,DistintivoLLamada,NacionalidadId,TipoImpuestoId,Descuento,TipoBuqueId,ConsignatarioId,NavieraId,GT,Eslora,Manga,Guinda,Puntal,CaladoVerano,PropulsorProaNumero,PropulsorProaPotencia,PropulsorPopaNumero,PropulsorPopaPotencia,MotorPrincipalNumero,MotorPrincipalPotencia,HeliceProaNumero,HeliceProaTipoId,HeliceProaGiroId,EfectoHeliceId,TimonId,TipoMaquinaId,Construccion,Observaciones,ObservacionesSeguridad,FechaAlta,FechaActualizacion,Velocidad,RemolcadoresRecomendados,TarifaEspecifica,NumeroTimones,AnguloMaximoTimon,SuperficieVelica,PuertoMatriculaId,TipoPropulsionId
5568,FRIO FORWIN,9076260,NULL,5BWC3,59,1,0.00,87,101,1115,6964,133.95,18.00,NULL,10.70,6.50,NULL,NULL,NULL,NULL,NULL,5190,NULL,NULL,NULL,NULL,NULL,NULL,24/01/1995,NULL,NULL,2018-04-21 11:20:00.407,2018-08-18 16:02:32.097,13.00,0,0,NULL,0,0,NULL,NULL
5569,HAI CHANG,9687198,NULL,HK4118,100,1,0.00,90,292,1115,22385,175.77,30.00,NULL,14.63,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2014,NULL,NULL,2018-04-21 11:27:02.837,2018-04-21 22:11:36.387,0.00,0,0,NULL,0,0,NULL,NULL
5570,NORDIC FREEDOM,9288887,NULL,C6UL7,17,1,0.00,88,129,1115,83594,274.00,48.00,NULL,23.70,NULL,NULL,NULL,NULL,NULL,NULL,22400,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2005,NULL,NULL,2018-04-22 12:49:36.523,2018-04-22 12:49:27.520,14.50,0,0,NULL,0,0,NULL,NULL
5571,ANGARA,9136890,NULL,NULL,171,1,0.00,63,133,NULL,3767,93.00,17.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1996,NULL,NULL,2018-04-22 12:49:37.867,NULL,0.00,0,0,NULL,0,0,NULL,NULL
5572,Daniel,9326988,NULL,NULL,250,1,0.00,69,126,1115,9990,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-04-22 12:49:38.000,2018-10-23 08:07:52.653,0.00,0,0,NULL,0,0,NULL,NULL
5573,LIBERTY ISLAND,9520986,NULL,VRLK3,100,1,0.00,92,104,1115,32356,189.00,32.26,NULL,18.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/11/2012,NULL,NULL,2018-04-22 20:03:53.337,2018-04-22 20:03:47.187,0.00,0,0,NULL,0,0,NULL,NULL
5574,BRITISH RESTRAINT,9683075,NULL,2ICI6,108,1,0.00,88,111,1115,64309,249.85,44.00,NULL,21.30,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2018-04-22 20:03:53.523,2018-04-22 20:03:47.237,0.00,0,0,NULL,0,0,NULL,NULL
5575,BBC Ontario,9312157,NULL,V2BI5,10,1,0.00,92,114,1115,9611,138.07,21.00,NULL,11.00,NULL,NULL,NULL,NULL,NULL,NULL,7342,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2004,NULL,NULL,2018-04-22 20:03:53.587,2018-04-23 11:41:45.967,14.50,0,0,NULL,0,0,NULL,NULL
5576,NAMIA 4,8904551,NULL,CNA2509,151,1,0.00,91,156,1115,492,39.80,9.40,NULL,6.30,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/1989,NULL,NULL,2018-04-22 20:03:53.633,2018-04-22 20:03:47.450,0.00,0,0,NULL,0,0,NULL,NULL
5577,NAMIA 1,8904513,NULL,CNA2506,151,1,0.00,91,156,1115,492,39.80,9.40,NULL,6.30,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/1989,NULL,NULL,2018-04-22 20:03:53.773,2018-04-22 20:03:47.457,0.00,0,0,NULL,0,0,NULL,NULL
5578,HAPPY RANGER,9139311,NULL,PCER,157,1,0.00,92,124,1115,10990,138.00,22.90,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,8775,NULL,NULL,NULL,NULL,NULL,NULL,01/02/1998,NULL,NULL,2018-04-23 08:19:41.887,2018-09-17 09:03:59.923,16.00,0,0,NULL,0,0,NULL,NULL
5579,OCTOPUS,7417678,NULL,YJVY8,240,1,0.00,99,128,1115,319,35.35,8.20,NULL,4.20,NULL,NULL,NULL,NULL,NULL,NULL,1860,NULL,NULL,NULL,NULL,NULL,NULL,01/01/1974,NULL,NULL,2018-04-23 08:19:42.057,2018-04-23 11:41:46.033,10.00,0,0,NULL,0,0,NULL,NULL
5580,SUN SHINE,9471616,NULL,H9JL,171,1,0.00,99,126,1115,17824,174.20,40.00,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2008,NULL,NULL,2018-04-23 08:19:42.183,2018-04-23 15:50:58.900,0.00,0,0,NULL,0,0,NULL,NULL
5581,GIROLANDO EXPRESS,9640750,NULL,S6QK,200,1,0.00,72,115,NULL,10421,135.00,0.00,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2018-04-23 14:29:32.813,2018-04-23 15:50:58.867,0.00,0,0,NULL,0,0,NULL,NULL
5582,GLOVIS SAFETY,9798399,NULL,V7DS5,139,1,0.00,86,109,1115,72269,224.00,32.26,NULL,21.95,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2018-04-23 20:02:19.063,2018-04-23 20:21:50.693,0.00,0,0,NULL,0,0,NULL,NULL
5583,Voornedijk,9346706,NULL,PBOW,157,1,0.00,83,137,1115,2984,89.95,14.40,NULL,7.85,NULL,NULL,NULL,NULL,NULL,NULL,1980,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2009,NULL,NULL,2018-04-23 21:32:32.020,2018-04-24 01:54:12.697,11.50,0,0,NULL,0,0,NULL,NULL
5584,PEDHOULAS FIGHTER,9610286,NULL,5BRC3,59,1,0.00,81,104,1115,44289,229.00,32.26,NULL,20.20,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2012,NULL,NULL,2018-04-24 13:52:04.780,2018-04-24 20:42:24.640,0.00,0,0,NULL,0,0,NULL,NULL
5585,Hans Scholl,9247508,NULL,A8EU8,126,1,0.00,98,104,1115,25400,176.00,31.00,NULL,17.00,NULL,NULL,NULL,NULL,NULL,NULL,11641,NULL,NULL,NULL,NULL,NULL,NULL,01/07/2004,NULL,NULL,2018-04-24 13:52:04.983,2018-07-04 16:35:36.157,0.00,0,0,NULL,0,0,NULL,NULL
5586,SEATREASURE,9629548,NULL,9HA3207,138,1,0.00,98,116,1115,29925,183.00,32.23,NULL,19.10,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2013,NULL,NULL,2018-04-24 13:52:05.030,2018-04-25 08:22:19.260,0.00,0,0,NULL,0,0,NULL,NULL
5587,FPMC B IMAGE,9423334,NULL,D5AZ2,126,1,0.00,90,115,1115,106385,299.70,50.00,NULL,25.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/02/2012,NULL,NULL,2018-04-25 09:58:49.123,2018-04-25 14:05:39.323,0.00,0,0,NULL,0,0,NULL,NULL
5588,STI GOAL,9717125,NULL,V7HH8,139,1,0.00,88,109,NULL,63965,245.40,44.00,NULL,21.50,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,30/11/2016,NULL,NULL,2018-04-25 13:11:25.000,2018-05-31 12:01:43.853,0.00,0,0,NULL,0,0,NULL,NULL
5589,YANGZHOU CONFIDENCE,9774850,NULL,V7LX3,139,1,0.00,83,126,1115,35851,199.99,32.26,NULL,15.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2017,NULL,NULL,2018-04-25 13:11:25.340,2018-04-25 21:37:53.603,0.00,0,0,NULL,0,0,NULL,NULL
5590,MAR DE SERGIO,8212075,NULL,EHNB,209,1,0.00,91,120,1115,2767,82.00,15.00,NULL,9.60,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/06/1984,NULL,NULL,2018-04-25 13:11:25.417,2018-07-11 13:55:18.813,0.00,0,0,NULL,0,0,NULL,NULL
5591,HAFNIA LENE,9726619,NULL,9HA3923,138,1,0.00,98,97,1115,29658,183.20,32.26,NULL,18.20,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2015,NULL,NULL,2018-04-25 21:37:59.820,2018-08-04 18:58:21.560,0.00,0,0,NULL,0,0,NULL,NULL
5592,Guard Celena,9500168,NULL,V7OY7,139,1,0.00,101,104,1115,1239,53.80,13.80,NULL,5.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,12/06/2008,NULL,NULL,2018-04-25 21:38:00.117,2018-04-26 13:06:07.373,0.00,0,0,NULL,0,0,NULL,NULL
5593,CYMONA STAR,9309485,NULL,C4GF2,59,1,0.00,90,104,1115,46982,229.00,36.50,NULL,19.90,NULL,NULL,NULL,NULL,NULL,NULL,8550,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2006,NULL,NULL,2018-04-26 07:41:03.740,2018-04-27 12:36:18.717,14.00,0,0,NULL,0,0,NULL,NULL
5594,Costa Pacifica,9378498,NULL,ICJA,110,1,0.00,95,NULL,1115,114425,290.20,35.50,NULL,19.77,NULL,NULL,NULL,NULL,NULL,NULL,102786,NULL,NULL,NULL,NULL,NULL,NULL,01/05/2009,NULL,NULL,2018-04-26 10:47:40.460,2018-04-26 10:47:34.667,21.50,0,0,NULL,0,0,NULL,NULL
5595,RAMFORM HYPERION,9676890,NULL,C6DB4,17,1,0.00,96,121,1115,20637,104.21,70.00,NULL,14.20,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2017,NULL,NULL,2018-04-26 20:06:16.477,2018-09-27 08:18:52.170,0.00,0,0,NULL,0,0,NULL,NULL
5596,MAX JACOB,9188788,NULL,A8UA4,126,1,0.00,88,104,1115,81565,274.00,48.03,NULL,23.20,NULL,NULL,NULL,NULL,NULL,NULL,22921,NULL,NULL,NULL,NULL,NULL,NULL,01/05/2000,NULL,NULL,2018-04-26 20:06:16.663,2018-04-27 08:59:35.367,0.00,0,0,NULL,0,0,NULL,NULL
5597,PAGONA,9196395,NULL,3FNT9,171,1,0.00,81,97,1115,18095,169.03,27.00,NULL,13.80,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/1999,NULL,NULL,2018-04-27 08:59:41.170,2018-04-27 12:36:18.717,0.00,0,0,NULL,0,0,NULL,NULL
5598,STAR CHALLENGER,9632997,NULL,V7DA8,139,1,0.00,90,126,1115,34777,199.99,32.24,NULL,18.60,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2012,NULL,NULL,2018-04-27 08:59:41.373,2018-10-13 13:25:38.577,0.00,0,0,NULL,0,0,NULL,NULL
5599,Ionic Storm,9332963,NULL,V7BQ9,139,1,0.00,90,109,1115,31263,189.99,32.26,NULL,17.90,NULL,NULL,NULL,NULL,NULL,NULL,12889,NULL,NULL,NULL,NULL,NULL,NULL,21/12/2005,NULL,NULL,2018-04-27 08:59:41.497,2018-04-27 12:36:18.790,13.00,0,0,NULL,0,0,NULL,NULL
5600,SANTA KATARINA,9425930,NULL,3EVE8,171,1,0.00,90,126,1115,32287,189.99,32.26,NULL,18.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,02/03/2010,NULL,NULL,2018-04-27 14:38:25.527,2018-04-27 14:38:24.707,0.00,0,0,NULL,0,0,NULL,NULL
5601,SILVRETTA,9276779,NULL,HBFT,216,1,0.00,81,126,1115,17951,170.00,27.00,NULL,13.80,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/11/2003,NULL,NULL,2018-04-27 14:38:25.683,2018-04-27 14:38:24.753,0.00,0,0,NULL,0,0,NULL,NULL
5602,HILMA BULKER,9747041,NULL,3EEF8,171,1,0.00,83,109,1115,21530,180.00,30.00,NULL,9.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2017,NULL,NULL,2018-04-27 22:50:03.483,2018-04-27 22:49:58.133,0.00,0,0,NULL,0,0,NULL,NULL
5603,STI REGINA,9686728,NULL,V7BN5,139,1,0.00,98,109,1115,29735,183.07,32.23,NULL,19.10,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2014,NULL,NULL,2018-04-27 22:50:03.593,2018-04-27 22:49:58.183,0.00,0,0,NULL,0,0,NULL,NULL
5604,STI OSCEOLA,9707807,NULL,V7IW3,139,1,0.00,98,109,1115,29785,183.12,32.24,NULL,19.40,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2015,NULL,NULL,2018-04-27 22:50:03.657,2018-04-28 03:43:18.227,0.00,0,0,NULL,0,0,NULL,NULL
5605,PETROMAR,9513127,NULL,9HA4431,138,1,0.00,88,111,1115,2127,75.00,13.50,NULL,7.30,5.50,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2015,NULL,NULL,2018-04-27 22:50:03.687,2018-04-28 08:44:09.600,0.00,0,0,NULL,0,0,NULL,NULL
5606,WEST TRADER,9467665,NULL,V7XN3,139,1,0.00,81,115,NULL,91971,291.80,45.00,NULL,24.75,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2018-04-28 08:44:18.330,2018-04-28 14:57:23.920,0.00,0,0,NULL,0,0,NULL,NULL
5607,PROTEUS,7634290,NULL,YJTP5,240,1,0.00,96,120,1115,830,53.00,11.60,NULL,3.96,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/1977,NULL,NULL,2018-04-28 21:37:30.530,2018-04-29 14:05:55.590,0.00,0,0,NULL,0,0,NULL,NULL
5608,MARITIME FAITH,9491575,NULL,3FRX3,171,1,0.00,90,176,1115,21483,177.00,28.64,NULL,14.35,NULL,NULL,NULL,NULL,NULL,NULL,8905,NULL,NULL,NULL,NULL,NULL,NULL,19/02/2010,NULL,NULL,2018-04-29 07:52:44.033,2018-04-29 14:05:55.553,0.00,0,0,NULL,0,0,NULL,NULL
5609,TORM AGNETE,9466013,NULL,9V2615,200,1,0.00,88,102,1115,30241,183.20,32.20,NULL,18.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2010,NULL,NULL,2018-04-29 10:05:34.527,2018-04-29 14:05:55.533,0.00,0,0,NULL,0,0,NULL,NULL
5610,Boluda Garbi,7233125,NULL,EFTQ,209,1,0.00,99,111,1115,147,27.59,7.30,NULL,4.00,NULL,NULL,NULL,NULL,NULL,NULL,1508,NULL,NULL,NULL,NULL,NULL,NULL,01/06/1973,NULL,NULL,2018-04-29 22:22:18.600,2018-07-23 17:37:04.727,10.00,0,0,NULL,0,0,NULL,NULL
5611,SUEZ FUZEYYA,9524449,NULL,V7WJ6,139,1,0.00,88,132,1115,81282,274.33,48.04,NULL,23.10,NULL,NULL,NULL,NULL,NULL,NULL,26677,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2011,NULL,NULL,2018-04-29 22:22:18.837,2018-04-30 08:05:25.013,16.00,0,0,NULL,0,0,NULL,NULL
5612,K-RIVER,9138355,NULL,CQIL7,178,1,0.00,82,111,1115,6362,121.35,18.20,NULL,8.30,NULL,NULL,NULL,NULL,NULL,NULL,7205,NULL,NULL,NULL,NULL,NULL,NULL,01/11/1997,NULL,NULL,2018-04-30 13:43:53.000,2018-10-14 21:20:26.033,16.50,0,0,NULL,0,0,NULL,NULL
5613,Varkan Ege,9433092,NULL,TCSZ3,228,1,0.00,98,136,1115,2222,88.00,0.00,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2018-04-30 13:43:53.893,2018-04-30 18:29:09.037,0.00,0,0,NULL,0,0,NULL,NULL
5614,CMB CHIKAKO,9701190,NULL,,171,1,0.00,90,108,1115,34810,199.98,32.24,NULL,18.60,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2014,NULL,NULL,2018-04-30 22:04:18.317,2018-04-30 22:04:17.710,0.00,0,0,NULL,0,0,NULL,NULL
5615,IOLCOS LEGACY,9425136,NULL,9HA2090,138,1,0.00,90,104,1115,47984,229.00,36.84,NULL,19.90,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2010,NULL,NULL,2018-05-01 06:54:37.807,2018-05-01 06:54:32.507,0.00,0,0,NULL,0,0,NULL,NULL
5616,RADIANT,9143403,NULL,H9BT,171,1,0.00,83,142,1115,3415,100.00,16.90,NULL,7.55,NULL,NULL,NULL,NULL,NULL,NULL,2940,NULL,NULL,NULL,NULL,NULL,NULL,12/02/1996,NULL,NULL,2018-05-01 06:54:37.980,2018-05-01 06:54:32.523,11.00,0,0,NULL,0,0,NULL,NULL
5617,FRIO ARKHANGELSK,8860444,NULL,V4KI2,59,1,0.00,87,133,1115,6971,133.90,18.00,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/1993,NULL,NULL,2018-05-01 06:54:38.013,2018-07-24 23:31:25.587,0.00,0,0,NULL,0,0,NULL,NULL
5618,Golden Saguenay,9383857,NULL,VRDS8,100,1,0.00,90,126,1115,42785,224.00,32.00,NULL,19.70,NULL,NULL,NULL,NULL,NULL,NULL,15363,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2008,NULL,NULL,2018-05-01 06:54:38.057,2018-05-01 06:54:32.573,14.00,0,0,NULL,0,0,NULL,NULL
5619,NAVIGATOR JORF,9796339,NULL,D5NS3,126,1,0.00,97,126,NULL,24942,179.87,28.40,NULL,18.20,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,21/07/2017,NULL,NULL,2018-05-01 06:54:39.057,2018-10-11 21:10:48.860,0.00,0,0,NULL,0,0,NULL,NULL
5620,ROMANDIE,9542829,NULL,HBDV,216,1,0.00,90,104,1115,22697,181.00,30.00,NULL,14.60,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2010,NULL,NULL,2018-05-01 14:02:39.633,2018-05-01 21:12:55.860,0.00,0,0,NULL,0,0,NULL,NULL
5621,ALEXANDROS P.,9723045,NULL,D5JN7,126,1,0.00,90,115,1115,35812,199.99,32.26,NULL,18.50,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2018-05-01 21:40:15.613,2018-05-01 21:40:10.150,0.00,0,0,NULL,0,0,NULL,NULL
5622,GREEN EXPLORER,8922242,NULL,C6VZ4,17,1,0.00,87,101,1115,3999,109.85,16.33,NULL,9.40,NULL,NULL,NULL,NULL,NULL,NULL,5152,NULL,NULL,NULL,NULL,NULL,NULL,01/07/1991,NULL,NULL,2018-05-01 21:40:15.707,2018-07-16 12:28:26.050,16.50,0,0,NULL,0,0,NULL,NULL
5623,STRATEGIC ENCOUNTER,9475739,NULL,9V2495,200,1,0.00,90,104,1115,19992,177.40,28.66,NULL,14.20,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,05/02/2010,NULL,NULL,2018-05-01 21:40:15.753,2018-05-01 21:40:10.363,13.00,0,0,NULL,0,0,NULL,NULL
5624,OCEAN CENTURY,9485033,NULL,9HA4542,138,1,0.00,90,104,1115,31540,189.96,32.26,NULL,18.10,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2011,NULL,NULL,2018-05-01 21:40:15.800,2018-05-01 21:40:10.363,0.00,0,0,NULL,0,0,NULL,NULL
5625,DELTA ATLANTICA,9419101,NULL,D5RH3,126,1,0.00,88,115,1115,85522,274.20,50.04,NULL,23.20,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,05/11/2011,NULL,NULL,2018-05-02 07:05:07.850,2018-07-28 07:32:56.797,0.00,0,0,NULL,0,0,NULL,NULL
5626,LIFE PASSION,9737888,NULL,NULL,139,1,0.00,56,115,NULL,24198,180.00,30.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018,NULL,NULL,2018-05-02 07:05:09.087,NULL,0.00,0,0,NULL,0,0,NULL,NULL
5627,QING YUN SHAN,9741516,NULL,VROK5,100,1,0.00,69,126,1115,36388,199.00,32.00,NULL,18.00,NULL,NULL,NULL,NULL,NULL,NULL,10945,NULL,NULL,NULL,NULL,NULL,NULL,01/03/2016,NULL,NULL,2018-05-02 12:40:36.677,2018-05-02 17:55:33.440,0.00,0,0,NULL,0,0,NULL,NULL
5628,RISING WIND,9582984,NULL,3EDC7,171,1,0.00,90,126,1115,43013,228.99,32.26,NULL,20.05,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2018-05-02 12:40:36.783,2018-05-02 17:55:33.457,0.00,0,0,NULL,0,0,NULL,NULL
5629,Seabourn Odyssey,9417086,NULL,C6XC6,17,1,0.00,95,106,1115,32477,198.20,26.00,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2009,NULL,NULL,2018-05-02 12:40:36.817,2018-05-02 17:55:33.590,0.00,0,0,NULL,0,0,NULL,NULL
5630,GH NAVIGATOR,9439943,NULL,V2EZ2,10,1,0.00,99,106,1115,2922,77.00,17.50,NULL,8.00,NULL,NULL,NULL,NULL,NULL,NULL,16320,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2010,NULL,NULL,2018-05-02 12:40:36.863,2018-05-03 07:43:05.710,15.00,0,0,NULL,0,0,NULL,NULL
5631,ARICA,9399741,NULL,A8OA2,126,1,0.00,82,108,1115,32984,224.20,31.00,NULL,16.80,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2007,NULL,NULL,2018-05-02 12:40:36.910,2018-05-03 07:43:05.810,0.00,0,0,NULL,0,0,NULL,NULL
5632,RESTINGA,9384980,NULL,V7DW5,139,1,0.00,81,104,1115,43158,228.99,32.26,NULL,20.03,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,26/09/2006,NULL,NULL,2018-05-02 14:33:39.680,2018-05-02 17:10:30.663,0.00,0,0,NULL,0,0,NULL,NULL
5633,LIMBAREK II,8615435,NULL,ZC,141,1,0.00,91,108,1115,222,29.00,7.75,NULL,4.20,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/1986,NULL,NULL,2018-05-02 14:33:39.837,2018-05-02 17:55:33.350,0.00,0,0,NULL,0,0,NULL,NULL
5634,SAGA TIDE,8918277,NULL,VRYO8,100,1,0.00,83,109,1115,29235,199.20,30.50,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2018-05-03 07:43:11.640,2018-05-03 07:43:05.657,0.00,0,0,NULL,0,0,NULL,NULL
5635,DORADO,9594614,NULL,V7WL4,139,1,0.00,81,104,1115,32987,190.00,32.28,NULL,18.00,NULL,NULL,NULL,NULL,NULL,NULL,11557,NULL,NULL,NULL,NULL,NULL,NULL,05/11/2011,NULL,NULL,2018-05-03 07:43:11.830,2018-07-04 16:35:36.063,14.00,0,0,NULL,0,0,NULL,NULL
5636,TZAREVETZ,9145229,NULL,9HYM5,138,1,0.00,90,104,1115,13965,168.50,25.00,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/1998,NULL,NULL,2018-05-03 12:01:41.460,2018-05-03 21:39:10.783,0.00,0,0,NULL,0,0,NULL,NULL
5637,INDUSTRIAL FORCE,9506746,NULL,V2FO5,10,1,0.00,83,109,1115,12810,153.52,23.45,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/09/2011,NULL,NULL,2018-05-04 14:37:51.827,2018-05-04 16:16:27.250,0.00,0,0,NULL,0,0,NULL,NULL
5638,SUNNY HORIZON,9597379,NULL,VRKQ4,100,1,0.00,90,109,1115,32987,189.99,32.26,NULL,18.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2012,NULL,NULL,2018-05-04 22:03:14.933,2018-06-04 22:17:21.640,0.00,0,0,NULL,0,0,NULL,NULL
5639,JING LU HAI,9747558,NULL,VROT6,100,1,0.00,90,102,1115,41872,225.00,32.26,NULL,19.80,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2015,NULL,NULL,2018-05-05 07:14:44.410,2018-05-05 11:31:38.647,0.00,0,0,NULL,0,0,NULL,NULL
5641,SYNERGY ANTWERP,9443580,NULL,VRET5,100,1,0.00,82,125,1115,40030,259.80,32.25,NULL,19.30,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2018-05-05 11:31:39.060,2018-08-08 21:32:25.133,0.00,0,0,NULL,0,0,NULL,NULL
5642,VUKOVAR,9707819,NULL,NULL,56,1,0.00,50,132,NULL,29785,183.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2015,NULL,NULL,2018-05-05 11:31:39.297,NULL,0.00,0,0,NULL,0,0,NULL,NULL
5643,INFINITY K,9445069,NULL,V7LM5,139,1,0.00,81,109,1115,17018,169.37,27.20,NULL,13.60,NULL,NULL,NULL,NULL,NULL,NULL,5870,NULL,NULL,NULL,NULL,NULL,NULL,12/06/2008,NULL,NULL,2018-05-05 20:32:08.257,2018-05-05 20:32:01.577,13.50,0,0,NULL,0,0,NULL,NULL
5644,BULK TRADER,9762493,NULL,9HA4687,138,1,0.00,83,104,1115,23662,181.00,30.00,NULL,12.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2018,NULL,NULL,2018-05-05 22:36:36.887,2018-05-06 11:57:27.293,0.00,0,0,NULL,0,0,NULL,NULL
